fr24_id,hex,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source
3b56cbe8,780CCE,CSN3157,22.50373,113.90818,90,6950,244,832,4230,2025-07-20T09:59:59Z,ADSB
3b56afd8,7811A9,CSZ9529,22.60909,114.01337,31,11850,344,3776,4227,2025-07-20T09:59:59Z,ADSB
3b56d4a2,7808A0,CHH7708,22.55695,113.97047,9,8675,311,2304,4225,2025-07-20T10:14:59Z,ADSB
3b566774,7813F7,CSN3048,22.71973,113.97222,353,13800,424,64,2123,2025-07-20T10:15:00Z,ADSB
3b56bdcf,7804F2,CSZ9847,22.70446,114.08244,31,12775,373,1664,2426,2025-07-20T10:45:00Z,ADSB
3b56f7ea,78110A,CHH7771,22.5899,114.06355,68,11575,315,1024,4220,2025-07-20T11:14:59Z,ADSB
3b55f5bd,781360,CSN322,22.60071,114.05706,341,14525,376,-1088,1402,2025-07-20T11:14:58Z,ADSB
3b570b74,7808E1,CHH7729,22.5574,113.85477,152,4725,206,1728,4224,2025-07-20T11:29:59Z,ADSB
3b55fe9e,781DAC,CSN382,22.68132,114.06245,334,13825,397,-64,1062,2025-07-20T11:29:58Z,ADSB
3b5712b9,7815FA,CHH7706,22.55896,113.97472,358,9400,290,1792,4227,2025-07-20T11:44:58Z,ADSB
3b570004,A9ABA2,GTI725,22.68877,114.05843,334,19875,473,1408,3554,2025-07-20T11:44:58Z,ADSB
3b571e01,78091E,YZR7575,22.58323,113.90549,34,7250,272,2240,4221,2025-07-20T11:59:59Z,ADSB
3b56c952,3C4597,BOX586,22.37993,114.17616,355,10525,390,-1344,0712,2025-07-20T12:00:00Z,ADSB
3b57252b,7809F8,CSN5303,22.58459,113.94821,1,10475,330,1088,2427,2025-07-20T12:14:59Z,ADSB
3b56f391,780B33,CES749,22.42273,113.86964,167,34100,457,-64,4233,2025-07-20T12:29:59Z,ADSB
3b57301c,78097F,CHH7255,22.55067,113.95179,6,8250,292,1728,3162,2025-07-20T12:29:59Z,ADSB
3b572e8b,781431,CSZ9817,22.70494,113.9499,359,11675,313,1600,3151,2025-07-20T12:29:59Z,ADSB
3b5737d1,780FE5,CDC6088,22.53882,113.865,152,4975,214,2048,4225,2025-07-20T12:44:59Z,ADSB
3b5739b8,781F39,CSZ9113,22.5695,113.95686,343,9500,328,2560,4226,2025-07-20T12:44:59Z,ADSB
3b57185e,78008C,CSN3173,22.58524,113.9464,338,9175,328,2368,3143,2025-07-20T12:59:59Z,ADSB
3b571a84,78206E,CSZ9855,22.54855,113.87365,96,4850,203,1792,2432,2025-07-20T13:14:59Z,ADSB
3b575630,780E4E,CSC8708,22.61064,113.94839,336,9175,299,2304,4222,2025-07-20T13:14:58Z,ADSB
3b56abff,A022EE,FDX6024,22.60062,113.90485,8,13825,400,64,0115,2025-07-20T13:29:59Z,ADSB
3b57636a,7821AB,CES5360,22.63742,113.89587,343,8875,318,2752,4227,2025-07-20T13:44:59Z,ADSB
3b57536d,7821D0,CES5592,22.38501,113.91798,336,35125,471,-64,4267,2025-07-20T14:14:59Z,ADSB
3b576f85,8963D8,UAE383,22.62839,114.0539,301,21975,428,1600,5141,2025-07-20T14:14:59Z,ADSB
3b577d76,7820A3,CXA8318,22.506,113.90735,90,7325,239,2048,4226,2025-07-20T14:29:58Z,ADSB
3b579721,7821AE,CDC8738,22.51736,113.9417,61,7550,278,2944,3156,2025-07-20T14:45:00Z,ADSB
3b572228,880453,AIQ530,22.49372,113.88804,8,14800,354,64,6103,2025-07-20T14:44:59Z,ADSB
3b5797f4,780DCE,CHH7733,22.5471,113.86036,153,4575,210,832,1167,2025-07-20T14:45:00Z,ADSB
3b579625,781CA6,CCA4326,22.65198,113.88653,344,9700,321,1600,4227,2025-07-20T14:45:00Z,ADSB
3b572ed1,78137C,CBJ5896,22.72098,114.13889,263,36100,466,64,0107,2025-07-20T14:44:59Z,ADSB
3b57a24e,7815A9,DKH1888,22.51159,113.89231,114,5425,228,0,4221,2025-07-20T14:59:59Z,ADSB
3b5752c1,78109B,CSN3558,22.70306,113.97282,263,5425,219,0,0141,2025-07-20T14:59:58Z,ADSB
3b57a1f9,781036,HBH3656,22.56248,113.97476,12,8525,290,2112,2431,2025-07-20T14:59:58Z,ADSB
3b57a234,780B20,CSZ9139,22.69235,113.99872,18,12625,330,2688,3153,2025-07-20T14:59:58Z,ADSB
3b57b1b9,781CE2,CCA4324,22.60744,114.00108,3,11025,341,2688,4230,2025-07-20T15:14:59Z,ADSB
3b576080,AB92ED,FDX5190,22.34326,113.95624,281,15625,415,-1216,6504,2025-07-20T15:15:00Z,ADSB
3b57c1e3,782006,EPA6207,22.55511,113.85636,153,4500,205,1280,4226,2025-07-20T15:29:59Z,ADSB
3b57b2b9,7801D4,HKE234,22.58002,114.12193,325,20850,447,1152,5762,2025-07-20T15:29:59Z,ADSB
3b57bd02,3C4597,BOX587,22.50675,113.92059,66,6250,256,1024,2430,2025-07-20T15:44:58Z,ADSB
3b57328f,8A0988,TNU167,22.67793,113.91698,8,13800,374,-64,5040,2025-07-20T15:44:58Z,ADSB
3b57ba27,780A81,CPA344,22.53938,114.13732,326,17250,431,1408,5754,2025-07-20T15:44:59Z,ADSB
3b57e203,780F77,CSN6890,22.50978,113.92802,64,7025,262,2304,4217,2025-07-20T16:14:58Z,ADSB
3b57eff8,780303,CSZ107,22.55395,113.85671,153,4075,190,832,3146,2025-07-20T16:29:59Z,ADSB
3b57f44c,4D0101,CLX7597,22.69938,114.05421,333,20875,453,640,5345,2025-07-20T16:59:58Z,ADSB
3b57725f,71C515,KAL177,22.35947,114.12598,152,6500,232,0,3112,2025-07-20T17:14:59Z,ADSB
3b5812ac,7811FE,GCR6450,22.60675,113.91704,4,6600,310,2240,4223,2025-07-20T17:30:00Z,ADSB
3b583660,7BB132,CDG2427,22.50188,113.85751,218,6225,239,1472,2427,2025-07-20T17:59:58Z,ADSB
3b579851,750400,MXD612,22.36047,113.88273,332,14800,378,0,2133,2025-07-20T17:59:58Z,ADSB
3b5826c4,780A94,CPA998,22.57283,113.87559,289,19525,409,1024,5760,2025-07-20T17:59:58Z,ADSB
3b5825fd,780461,CHH7397,22.53914,113.9874,61,9425,274,2624,4230,2025-07-20T17:59:58Z,ADSB
3b583d38,7815A3,EPA6267,22.50894,113.91337,79,8475,247,3008,4224,2025-07-20T18:14:58Z,ADSB
3b57ba8e,8A095D,LNI2741,22.44283,114.00711,353,14900,392,-1472,5045,2025-07-20T18:30:00Z,ADSB
3b5845ee,78141E,CHH757,22.67757,113.92487,325,10275,336,960,2427,2025-07-20T18:29:59Z,ADSB
3b581760,781D7A,CDC8900,22.71465,114.15161,267,7300,301,-1728,3665,2025-07-20T18:44:58Z,ADSB
3b585025,ABABB7,GTI8027,22.5217,113.94735,59,4575,263,960,3162,2025-07-20T18:44:58Z,ADSB
3b5834db,7816CC,CSS7223,22.71907,114.1216,263,7425,283,64,3646,2025-07-20T19:14:59Z,ADSB
3b5882f5,781140,CSS341,22.50251,113.90905,80,6275,235,1728,2432,2025-07-20T19:44:58Z,ADSB
3b5873d7,71C075,KAL314,22.41138,114.23939,322,19150,392,2368,3542,2025-07-20T19:44:58Z,ADSB
3b587a6f,7802FE,CSS383,22.63193,114.0269,4,8100,315,1088,3163,2025-07-20T19:44:58Z,ADSB
3b57f159,75049D,AXM114,22.36886,113.86805,7,14800,378,64,2144,2025-07-20T19:59:59Z,ADSB
